Date,Hour,Discharge Rate (cumecs),Rainfall Data (mm),Water Level (m)
2022-05-01,19,21.35,0,1.27
2022-05-01,20,20.2,0,1.21
2022-05-01,21,19.83,0,1.19
2022-05-01,22,19.28,0,1.16
2022-05-01,23,18.55,0,1.12
2022-05-01,24,18.19,0.2,1.1
2022-05-02,1,17.84,0,1.08
2022-05-02,2,17.49,0,1.06
2022-05-02,3,17.14,0,1.04
2022-05-02,4,16.96,0,1.03
2022-05-02,5,17.31,0,1.05
2022-05-02,6,17.49,0,1.06
2022-05-02,7,17.31,0,1.05
2022-05-02,8,17.14,0,1.04
2022-05-02,9,17.14,0,1.04
2022-05-02,10,17.14,0,1.04
2022-05-02,11,17.14,0,1.04
2022-05-02,12,17.14,0,1.04
2022-05-02,13,16.96,0,1.03
2022-05-02,14,16.79,0,1.02
2022-05-02,15,16.45,0,1
2022-05-02,16,16.28,0,0.99
2022-05-02,17,16.62,0,1.01
2022-05-02,18,17.31,0,1.05
2022-05-02,19,20.96,0,1.25
2022-05-02,20,43.07,0,2.2
2022-05-02,21,62.74,0,2.85
2022-05-02,22,82.25,1,3.4
2022-05-02,23,131.58,0.1,4.55
2022-05-02,24,166.7,0,5.24
2022-05-03,1,174.34,0,5.38
2022-05-03,2,182.14,0,5.52
2022-05-03,3,190.12,,5.66
2022-05-03,4,191.27,0,5.68
2022-05-03,5,184.4,0,5.56
2022-05-03,6,177.11,0,5.43
2022-05-03,7,166.17,0,5.23
2022-05-03,8,155.05,0,5.02
2022-05-03,9,142.83,0,4.78
2022-05-03,10,129.19,0,4.5
2022-05-03,11,117.6,0,4.25
2022-05-03,12,106.12,0,3.99
2022-05-03,13,96.04,0,3.75
2022-05-03,14,86.86,0,3.52
2022-05-03,15,78.51,0,3.3
2022-05-03,16,70.93,0,3.09
2022-05-03,17,65.07,0,2.92
2022-05-03,18,59.47,0,2.75
2022-05-03,19,55.36,0,2.62
2022-05-03,20,53.51,0,2.56
2022-05-03,21,55.67,0,2.63
2022-05-03,22,59.15,0,2.74
2022-05-03,23,57.87,0,2.7
2022-05-03,24,54.12,0,2.58
2022-05-04,1,49.32,0,2.42
2022-05-04,2,44.46,0,2.25
2022-05-04,3,41.44,0,2.14
2022-05-04,4,38.28,0.2,2.02
2022-05-04,5,35.49,0,1.91
2022-05-04,6,34.01,0,1.85
2022-05-04,7,32.57,2.9,1.79
2022-05-04,8,30.69,1.3,1.71
2022-05-04,9,29.31,0,1.65
2022-05-04,10,28.19,0,1.6
2022-05-04,11,27.53,0,1.57
2022-05-04,12,26.88,0,1.54
2022-05-04,13,26.23,0,1.51
2022-05-04,14,25.59,0,1.48
2022-05-04,15,24.75,0,1.44
2022-05-04,16,24.34,0,1.42
2022-05-04,17,23.73,0,1.39
2022-05-04,18,22.92,0,1.35
2022-05-04,19,22.32,0,1.32
2022-05-04,20,22.32,0,1.32
2022-05-04,21,22.13,0,1.31
2022-05-04,22,21.93,0,1.3
2022-05-04,23,21.54,0,1.28
2022-05-04,24,21.35,0,1.27
2022-05-05,1,20.58,0,1.23
2022-05-05,2,20.39,0.3,1.22
2022-05-05,3,20.39,0,1.22
2022-05-05,4,20.02,0,1.2
2022-05-05,5,19.83,0,1.19
2022-05-05,6,19.64,0,1.18
2022-05-05,7,19.09,0,1.15
2022-05-05,8,19.09,0,1.15
2022-05-05,9,19.09,0.7,1.15
2022-05-05,10,19.09,1.2,1.15
2022-05-05,11,19.46,0,1.17
2022-05-05,12,20.02,0,1.2
2022-05-05,13,20.58,0,1.23
2022-05-05,14,21.35,0,1.27
2022-05-05,15,21.54,0,1.28
2022-05-05,16,21.35,0,1.27
2022-05-05,17,20.96,0,1.25
2022-05-05,18,21.35,0,1.27
2022-05-05,19,20.58,0,1.23
2022-05-05,20,20.58,1.6,1.23
2022-05-05,21,20.39,0,1.22
2022-05-05,22,20.02,0,1.2
2022-05-05,23,19.83,0,1.19
2022-05-05,24,19.64,0,1.18
2022-05-06,1,19.46,0,1.17
2022-05-06,2,19.28,0,1.16
2022-05-06,3,19.09,0,1.15
2022-05-06,4,18.91,0,1.14
2022-05-06,5,18.73,0,1.13
2022-05-06,6,18.73,0,1.13
2022-05-06,7,18.55,0,1.12
2022-05-06,8,18.91,0,1.14
2022-05-06,9,19.83,0,1.19
2022-05-06,10,20.58,0,1.23
2022-05-06,11,20.77,0,1.24
2022-05-06,12,20.77,0,1.24
2022-05-06,13,20.2,0,1.21
2022-05-06,14,20.02,0,1.2
2022-05-06,15,19.64,0,1.18
2022-05-06,16,19.09,0,1.15
2022-05-06,17,18.37,0,1.11
2022-05-06,18,18.01,0,1.09
2022-05-06,19,18.01,0,1.09
2022-05-06,20,18.01,0,1.09
2022-05-06,21,17.49,0,1.06
2022-05-06,22,17.14,0,1.04
2022-05-06,23,16.79,0,1.02
2022-05-06,24,16.45,0,1
2022-05-07,1,16.28,0,0.99
2022-05-07,2,16.12,0,0.98
2022-05-07,3,15.95,0,0.97
2022-05-07,4,15.78,0,0.96
2022-05-07,5,15.62,0,0.95
2022-05-07,6,15.45,0,0.94
2022-05-07,7,15.12,0,0.92
2022-05-07,8,15.12,0,0.92
2022-05-07,9,14.96,0,0.91
2022-05-07,10,14.8,0,0.9
2022-05-07,11,14.8,0,0.9
2022-05-07,12,14.64,0,0.89
2022-05-07,13,14.32,0,0.87
2022-05-07,14,14.16,0,0.86
2022-05-07,15,14.01,0,0.85
2022-05-07,16,13.85,0,0.84
2022-05-07,17,13.85,0,0.84
2022-05-07,18,13.85,0,0.84
2022-05-07,19,14.32,0,0.87
2022-05-07,20,14.48,0.7,0.88
2022-05-07,21,14.32,0,0.87
2022-05-07,22,14.16,0,0.86
2022-05-07,23,13.85,0,0.84
2022-05-07,24,13.7,0,0.83
2022-05-08,1,13.7,0,0.83
2022-05-08,2,13.7,0.1,0.83
2022-05-08,3,13.7,0,0.83
2022-05-08,4,13.54,0,0.82
2022-05-08,5,13.24,,0.8
2022-05-08,6,13.09,0,0.79
2022-05-08,7,12.78,0,0.77
2022-05-08,8,12.78,0,0.77
2022-05-08,9,12.93,0,0.78
2022-05-08,10,12.93,0,0.78
2022-05-08,11,13.09,0,0.79
2022-05-08,12,13.24,0,0.8
2022-05-08,13,13.09,0,0.79
2022-05-08,14,12.93,0,0.78
2022-05-08,15,12.78,0,0.77
2022-05-08,16,12.49,0,0.75
2022-05-08,17,12.34,0,0.74
2022-05-08,18,12.19,0,0.73
2022-05-08,19,12.78,0,0.77
2022-05-08,20,13.54,0,0.82
2022-05-08,21,14.48,0,0.88
2022-05-08,22,14.8,0,0.9
2022-05-08,23,15.12,0,0.92
2022-05-08,24,15.45,0,0.94
2022-05-09,1,15.78,,0.96
2022-05-09,2,16.45,,1
2022-05-09,3,16.62,6.9,1.01
2022-05-09,4,16.45,0.4,1
2022-05-09,5,15.95,0.5,0.97
2022-05-09,6,15.45,,0.94
2022-05-09,7,14.48,6.8,0.88
2022-05-09,8,14.16,0.1,0.86
2022-05-09,9,14.16,,0.86
2022-05-09,10,14.01,0,0.85
2022-05-09,11,13.7,0,0.83
2022-05-09,12,13.7,0,0.83
2022-05-09,13,13.54,0,0.82
2022-05-09,14,13.24,0,0.8
2022-05-09,15,13.24,0,0.8
2022-05-09,16,12.78,0,0.77
2022-05-09,17,12.64,0,0.76
2022-05-09,18,12.19,1.7,0.73
2022-05-09,19,12.78,3.1,0.77
2022-05-09,20,14.16,5,0.86
2022-05-09,21,13.54,,0.82
2022-05-09,22,19.09,,1.15
2022-05-09,23,35.99,,1.93
2022-05-09,24,88.03,,3.55
2022-05-10,1,135.44,1.4,4.63
2022-05-10,2,165.09,11.2,5.21
2022-05-10,3,184.97,0.2,5.57
2022-05-10,4,200.03,0.4,5.83
2022-05-10,5,205.98,0.3,5.93
2022-05-10,6,207.18,1,5.95
2022-05-10,7,204.19,0.5,5.9
2022-05-10,8,200.03,0,5.83
2022-05-10,9,193.59,0,5.72
2022-05-10,10,188.39,2.9,5.63
2022-05-10,11,183.84,0,5.55
2022-05-10,12,179.33,0,5.47
2022-05-10,13,174.89,0,5.39
2022-05-10,14,171.05,0,5.32
2022-05-10,15,167.78,2.3,5.26
2022-05-10,16,164.55,0,5.2
2022-05-10,17,160.83,0,5.13
2022-05-10,18,158.72,2.5,5.09
2022-05-10,19,157.14,1.7,5.06
2022-05-10,20,155.57,0,5.03
2022-05-10,21,153.5,5.1,4.99
2022-05-10,22,151.95,3,4.96
2022-05-10,23,149.39,0,4.91
2022-05-10,24,153.5,5.6,4.99
2022-05-11,1,168.87,0,5.28
2022-05-11,2,187.82,0.3,5.62
2022-05-11,3,201.21,0,5.85
2022-05-11,4,203.59,0.1,5.89
2022-05-11,5,203.59,0.8,5.89
2022-05-11,6,203.59,,5.89
2022-05-11,7,207.18,0.1,5.95
2022-05-11,8,209.59,,5.99
2022-05-11,9,211.41,,6.02
2022-05-11,10,211.41,0,6.02
2022-05-11,11,208.99,0,5.98
2022-05-11,12,204.78,0,5.91
2022-05-11,13,198.85,0,5.81
2022-05-11,14,192.43,0,5.7
2022-05-11,15,185.54,0,5.58
2022-05-11,16,178.78,0,5.46
2022-05-11,17,172.14,0,5.34
2022-05-11,18,166.7,0,5.24
2022-05-11,19,159.77,0,5.11
2022-05-11,20,155.05,0,5.02
2022-05-11,21,149.39,0,4.91
2022-05-11,22,143.83,0,4.8
2022-05-11,23,137.88,0,4.68
2022-05-11,24,134.47,0,4.61
2022-05-12,1,128.25,2.4,4.48
2022-05-12,2,123.1,2.3,4.37
2022-05-12,3,118.05,8.2,4.26
2022-05-12,4,114,4.3,4.17
2022-05-12,5,110.03,1.5,4.08
2022-05-12,6,106.12,0.1,3.99
2022-05-12,7,100.6,3.8,3.86
2022-05-12,8,98.52,7.6,3.81
2022-05-12,9,99.76,9.1,3.84
2022-05-12,10,104.83,0.3,3.96
2022-05-12,11,113.11,,4.15
2022-05-12,12,125.42,0,4.42
2022-05-12,13,127.3,6.4,4.46
2022-05-12,14,144.83,2.9,4.82
2022-05-12,15,148.88,0.9,4.9
2022-05-12,16,155.57,7.2,5.03
2022-05-12,17,169.41,1.1,5.29
2022-05-12,18,186.11,2.6,5.59
2022-05-12,19,194.17,0.1,5.73
2022-05-12,20,197.09,1.5,5.78
2022-05-12,21,197.09,0,5.78
2022-05-12,22,195.33,0.9,5.75
2022-05-12,23,191.85,0,5.69
2022-05-12,24,189.54,1.1,5.65
2022-05-13,1,188.39,0.5,5.63
2022-05-13,2,190.69,0,5.67
2022-05-13,3,193.59,0,5.72
2022-05-13,4,198.26,0.1,5.8
2022-05-13,5,204.19,1.5,5.9
2022-05-13,6,212.02,0.2,6.03
2022-05-13,7,219.99,0,6.16
2022-05-13,8,228.12,0.1,6.29
2022-05-13,9,235.11,5.5,6.4
2022-05-13,10,241.55,8,6.5
2022-05-13,11,248.08,0.5,6.6
2022-05-13,12,253.37,6.1,6.68
2022-05-13,13,258.05,1.7,6.75
2022-05-13,14,262.09,21.3,6.81
2022-05-13,15,266.16,1.1,6.87
2022-05-13,16,272.32,1.5,6.96
2022-05-13,17,283.46,1.2,7.12
2022-05-13,18,294.1,4.2,7.27
2022-05-13,19,302.03,5.4,7.38
2022-05-13,20,307.86,4,7.46
2022-05-13,21,310.06,6.1,7.49
2022-05-13,22,321.19,3.5,7.64
2022-05-13,23,327.2,2.4,7.72
2022-05-13,24,332.51,0.4,7.79
2022-05-14,1,337.86,0.5,7.86
2022-05-14,2,341.71,1.1,7.91
2022-05-14,3,344.03,0,7.94
2022-05-14,4,344.8,2.5,7.95
2022-05-14,5,345.58,0.6,7.96
2022-05-14,6,345.58,0.2,7.96
2022-05-14,7,345.58,0.3,7.96
2022-05-14,8,344.8,0,7.95
2022-05-14,9,344.03,0.2,7.94
2022-05-14,10,342.48,9.9,7.92
2022-05-14,11,340.94,0.2,7.9
2022-05-14,12,340.16,17.1,7.89
2022-05-14,13,340.16,4.8,7.89
2022-05-14,14,339.4,3.7,7.88
2022-05-14,15,340.16,,7.89
2022-05-14,16,337.86,,7.86
2022-05-14,17,351.81,4.1,8.04
2022-05-14,18,362.07,0.4,8.17
2022-05-14,19,374.08,2.2,8.32
2022-05-14,20,383.01,3.1,8.43
2022-05-14,21,388.75,1.8,8.5
2022-05-14,22,392.88,0.1,8.55
2022-05-14,23,395.37,0.1,8.58
2022-05-14,24,397.03,,8.6
2022-05-15,1,397.03,0,8.6
2022-05-15,2,395.37,0,8.58
2022-05-15,3,394.54,0,8.57
2022-05-15,4,392.88,0,8.55
2022-05-15,5,391.23,0,8.53
2022-05-15,6,389.58,0.6,8.51
2022-05-15,7,388.75,0,8.5
2022-05-15,8,386.29,0.2,8.47
2022-05-15,9,383.01,0.8,8.43
2022-05-15,10,379.75,0,8.39
2022-05-15,11,375.7,0,8.34
2022-05-15,12,371.66,0,8.29
2022-05-15,13,366.85,0,8.23
2022-05-15,14,362.07,0,8.17
2022-05-15,15,356.53,0,8.1
2022-05-15,16,351.03,0,8.03
2022-05-15,17,344.03,0.2,7.94
2022-05-15,18,337.86,0.9,7.86
2022-05-15,19,331.75,3.5,7.78
2022-05-15,20,325.69,0,7.7
2022-05-15,21,324.19,0,7.68
2022-05-15,22,314.49,0,7.55
2022-05-15,23,309.33,0,7.48
2022-05-15,24,303.48,0,7.4
2022-05-16,1,297.69,0.2,7.32
2022-05-16,2,292.67,1.2,7.25
2022-05-16,3,286.28,0.8,7.16
2022-05-16,4,281.35,1,7.09
2022-05-16,5,275.09,5.4,7
2022-05-16,6,270.26,0,6.93
2022-05-16,7,264.8,0.1,6.85
2022-05-16,8,260.06,0,6.78
2022-05-16,9,255.37,0,6.71
2022-05-16,10,250.72,0,6.64
2022-05-16,11,246.12,0.1,6.57
2022-05-16,12,242.2,0,6.51
2022-05-16,13,237.67,0,6.44
2022-05-16,14,233.83,0,6.38
2022-05-16,15,230.01,,6.32
2022-05-16,16,226.23,,6.26
2022-05-16,17,222.48,0,6.2
2022-05-16,18,219.37,0.1,6.15
2022-05-16,19,215.68,0,6.09
2022-05-16,20,212.02,0.3,6.03
2022-05-16,21,208.38,0.3,5.97
2022-05-16,22,204.78,0,5.91
2022-05-16,23,201.21,0,5.85
2022-05-16,24,197.67,0.1,5.79
2022-05-17,1,194.17,0,5.73
2022-05-17,2,190.69,0,5.67
2022-05-17,3,187.25,0,5.61
2022-05-17,4,183.84,0,5.55
2022-05-17,5,181.58,0,5.51
2022-05-17,6,178.22,0,5.45
2022-05-17,7,176,0,5.41
2022-05-17,8,173.79,0.6,5.37
2022-05-17,9,172.14,0,5.34
2022-05-17,10,171.05,2,5.32
2022-05-17,11,170.5,6.3,5.31
2022-05-17,12,169.95,,5.3
2022-05-17,13,169.41,0,5.29
2022-05-17,14,171.05,1.1,5.32
2022-05-17,15,173.79,0.7,5.37
2022-05-17,16,174.89,,5.39
2022-05-17,17,174.34,0,5.38
2022-05-17,18,173.24,3.1,5.36
2022-05-17,19,172.14,0,5.34
2022-05-17,20,171.59,2.6,5.33
2022-05-17,21,172.69,0.9,5.35
2022-05-17,22,172.14,0.1,5.34
2022-05-17,23,171.05,,5.32
2022-05-17,24,168.87,0.5,5.28
2022-05-18,1,166.17,,5.23
2022-05-18,2,163.49,0,5.18
2022-05-18,3,160.83,0.8,5.13
2022-05-18,4,158.19,0.2,5.08
2022-05-18,5,155.57,0,5.03
2022-05-18,6,152.46,0.2,4.97
2022-05-18,7,149.9,1.3,4.92
2022-05-18,8,146.34,0,4.85
2022-05-18,9,144.83,4.2,4.82
2022-05-18,10,141.33,0.5,4.75
2022-05-18,11,137.88,0.2,4.68
2022-05-18,12,136.41,1.1,4.65
2022-05-18,13,134.47,0,4.61
2022-05-18,14,134.47,6.2,4.61
2022-05-18,15,134.47,2.6,4.61
2022-05-18,16,136.41,0.1,4.65
2022-05-18,17,138.86,0,4.7
2022-05-18,18,140.84,0.1,4.74
2022-05-18,19,140.84,0,4.74
2022-05-18,20,139.35,6.7,4.71
2022-05-18,21,137.39,1.3,4.67
2022-05-18,22,134.47,0.9,4.61
2022-05-18,23,133.98,15.7,4.6
2022-05-18,24,136.41,2.4,4.65
2022-05-19,1,140.34,0,4.73
2022-05-19,2,149.39,1.7,4.91
2022-05-19,3,158.72,5.6,5.09
2022-05-19,4,163.49,0.1,5.18
2022-05-19,5,164.55,0,5.2
2022-05-19,6,162.95,0.4,5.17
2022-05-19,7,160.3,0.9,5.12
2022-05-19,8,157.66,0.2,5.07
2022-05-19,9,152.98,0.3,4.98
2022-05-19,10,149.39,0,4.91
2022-05-19,11,146.34,,4.85
2022-05-19,12,143.32,,4.79
2022-05-19,13,139.85,,4.72
2022-05-19,14,137.39,0.9,4.67
2022-05-19,15,134.47,0,4.61
2022-05-19,16,131.58,,4.55
2022-05-19,17,128.72,0,4.49
2022-05-19,18,125.89,0,4.43
2022-05-19,19,124.02,0,4.39
2022-05-19,20,121.71,0,4.34
2022-05-19,21,118.96,0,4.28
2022-05-19,22,116.69,0,4.23
2022-05-19,23,114,,4.17
2022-05-19,24,110.46,0,4.09
2022-05-20,1,106.98,0.3,4.01
2022-05-20,2,104.4,0,3.95
2022-05-20,3,101.44,0,3.88
2022-05-20,4,98.93,0,3.82
2022-05-20,5,96.45,0.1,3.76
2022-05-20,6,94.41,0,3.71
2022-05-20,7,92.8,3.2,3.67
2022-05-20,8,90.8,,3.62
2022-05-20,9,90,0,3.6
2022-05-20,10,88.03,1.7,3.55
2022-05-20,11,86.47,2.3,3.51
2022-05-20,12,84.93,0,3.47
2022-05-20,13,82.63,0,3.41
2022-05-20,14,80.37,0,3.35
2022-05-20,15,78.51,0,3.3
2022-05-20,16,77.4,0,3.27
2022-05-20,17,73.41,0,3.16
2022-05-20,18,71.63,0,3.11
2022-05-20,19,69.53,0,3.05
2022-05-20,20,66.77,0,2.97
2022-05-20,21,64.74,0,2.91
2022-05-20,22,62.74,0,2.85
2022-05-20,23,61.09,0,2.8
2022-05-20,24,59.15,0,2.74
2022-05-21,1,57.56,0,2.69
2022-05-21,2,55.98,0,2.64
2022-05-21,3,54.74,0.1,2.6
2022-05-21,4,53.2,0.1,2.55
2022-05-21,5,51.99,0,2.51
2022-05-21,6,50.79,0,2.47
2022-05-21,7,49.9,0,2.44
2022-05-21,8,49.02,0,2.41
2022-05-21,9,48.44,0,2.39
2022-05-21,10,47.86,0,2.37
2022-05-21,11,47.57,0.7,2.36
2022-05-21,12,47.57,0,2.36
2022-05-21,13,47.28,0,2.35
2022-05-21,14,47,0,2.34
2022-05-21,15,47,0,2.34
2022-05-21,16,47,0,2.34
2022-05-21,17,47,0,2.34
2022-05-21,18,47.28,0.1,2.35
2022-05-21,19,45.58,0,2.29
2022-05-21,20,46.71,0.2,2.33
2022-05-21,21,46.71,0.1,2.33
2022-05-21,22,46.14,0,2.31
2022-05-21,23,45.58,0,2.29
2022-05-21,24,44.46,0.1,2.25
2022-05-22,1,43.9,0,2.23
2022-05-22,2,43.07,0,2.2
2022-05-22,3,42.25,0,2.17
2022-05-22,4,41.44,0,2.14
2022-05-22,5,40.64,0,2.11
2022-05-22,6,40.11,0,2.09
2022-05-22,7,39.85,0.7,2.08
2022-05-22,8,39.06,0.5,2.05
2022-05-22,9,38.54,1.3,2.03
2022-05-22,10,37.76,0,2
2022-05-22,11,37.25,0,1.98
2022-05-22,12,37,0,1.97
2022-05-22,13,36.74,0,1.96
2022-05-22,14,36.24,0,1.94
2022-05-22,15,35.99,0,1.93
2022-05-22,16,35.49,0,1.91
2022-05-22,17,34.99,,1.89
2022-05-22,18,34.26,0.1,1.86
2022-05-22,19,34.01,2.8,1.85
2022-05-22,20,33.53,0,1.83
2022-05-22,21,32.8,0,1.8
2022-05-22,22,32.57,0,1.79
2022-05-22,23,32.09,0.2,1.77
2022-05-22,24,31.62,0,1.75
2022-05-23,1,31.62,2.1,1.75
2022-05-23,2,31.15,1.1,1.73
2022-05-23,3,30.92,1.2,1.72
2022-05-23,4,30.69,0,1.71
2022-05-23,5,30.22,0,1.69
2022-05-23,6,30.22,0.2,1.69
2022-05-23,7,30,1.4,1.68
2022-05-23,8,29.77,4,1.67
2022-05-23,9,29.31,0,1.65
2022-05-23,10,29.31,0,1.65
2022-05-23,11,29.31,0.7,1.65
2022-05-23,12,29.31,1.2,1.65
2022-05-23,13,29.77,0,1.67
2022-05-23,14,30,,1.68
2022-05-23,15,30.45,0,1.7
2022-05-23,16,30.92,0,1.72
2022-05-23,17,31.15,,1.73
2022-05-23,18,31.62,0,1.75
2022-05-23,19,31.85,0.4,1.76
2022-05-23,20,32.09,0,1.77
2022-05-23,21,32.33,2.1,1.78
2022-05-23,22,32.57,0.2,1.79
2022-05-23,23,32.8,0.2,1.8
2022-05-23,24,33.53,0,1.83
2022-05-24,1,33.77,2.2,1.84
2022-05-24,2,34.01,0.5,1.85
2022-05-24,3,34.75,0.1,1.88
2022-05-24,4,35.24,0,1.9
2022-05-24,5,35.99,0,1.93
2022-05-24,6,37.25,0.1,1.98
2022-05-24,7,40.38,0,2.1
2022-05-24,8,43.07,0.1,2.2
2022-05-24,9,45.86,0,2.3
2022-05-24,10,48.73,2.6,2.4
2022-05-24,11,51.99,11,2.51
2022-05-24,12,55.05,3.9,2.61
2022-05-24,13,58.19,0.3,2.71
2022-05-24,14,61.42,0,2.81
2022-05-24,15,66.09,5.5,2.95
2022-05-24,16,74.85,14.9,3.2
2022-05-24,17,86.08,7.4,3.5
2022-05-24,18,100.18,2.2,3.85
2022-05-24,19,115.79,7.1,4.21
2022-05-24,20,131.1,4.8,4.54
2022-05-24,21,147.86,4.9,4.88
2022-05-24,22,166.17,2.3,5.23
2022-05-24,23,183.27,0.9,5.54
2022-05-24,24,193.01,0,5.71
2022-05-25,1,196.5,0,5.77
2022-05-25,2,196.5,0,5.77
2022-05-25,3,193.01,0,5.71
2022-05-25,4,188.97,0,5.64
2022-05-25,5,184.4,0,5.56
2022-05-25,6,179.89,1.7,5.48
2022-05-25,7,176,0,5.41
2022-05-25,8,170.5,0,5.31
2022-05-25,9,167.24,0,5.25
2022-05-25,10,162.42,0,5.16
2022-05-25,11,157.66,0,5.07
2022-05-25,12,155.05,1.7,5.02
2022-05-25,13,150.92,0,4.94
2022-05-25,14,147.86,3.1,4.88
2022-05-25,15,145.33,0.3,4.83
2022-05-25,16,142.33,0,4.77
2022-05-25,17,139.85,0,4.72
2022-05-25,18,137.39,0,4.67
2022-05-25,19,134.47,0,4.61
2022-05-25,20,131.58,0,4.55
2022-05-25,21,128.72,0,4.49
2022-05-25,22,126.83,0,4.45
2022-05-25,23,126.83,0,4.45
2022-05-25,24,121.25,0,4.33
2022-05-26,1,118.96,0.8,4.28
2022-05-26,2,114.9,0,4.19
2022-05-26,3,110.03,0.7,4.08
2022-05-26,4,106.12,0.2,3.99
2022-05-26,5,103.13,0,3.92
2022-05-26,6,100.18,1,3.85
2022-05-26,7,96.86,3.6,3.77
2022-05-26,8,93.6,1,3.69
2022-05-26,9,90,0,3.6
2022-05-26,10,86.47,0,3.51
2022-05-26,11,84.16,2.5,3.45
2022-05-26,12,81.87,2.3,3.39
2022-05-26,13,79.62,0.8,3.33
2022-05-26,14,78.14,3.4,3.29
2022-05-26,15,78.14,0.7,3.29
2022-05-26,16,78.14,0,3.29
2022-05-26,17,77.4,0.3,3.27
2022-05-26,18,76.67,0,3.25
2022-05-26,19,75.94,0,3.23
2022-05-26,20,75.58,0,3.22
2022-05-26,21,74.85,0,3.2
2022-05-26,22,74.13,0,3.18
2022-05-26,23,73.05,0.5,3.15
2022-05-26,24,71.28,0,3.1
2022-05-27,1,70.58,0.4,3.08
2022-05-27,2,69.88,0.7,3.06
2022-05-27,3,68.83,0,3.03
2022-05-27,4,67.45,1.1,2.99
2022-05-27,5,66.43,1.8,2.96
2022-05-27,6,65.41,0.1,2.93
2022-05-27,7,64.4,0.1,2.9
2022-05-27,8,63.4,0.2,2.87
2022-05-27,9,62.08,0,2.83
2022-05-27,10,61.42,0,2.81
2022-05-27,11,61.09,0,2.8
2022-05-27,12,59.47,0.8,2.75
2022-05-27,13,59.47,0,2.75
2022-05-27,14,59.15,0,2.74
2022-05-27,15,58.19,1.7,2.71
2022-05-27,16,57.87,0.2,2.7
2022-05-27,17,57.87,0,2.7
2022-05-27,18,60.12,4.1,2.77
2022-05-27,19,64.4,0.2,2.9
2022-05-27,20,71.28,0,3.1
2022-05-27,21,78.14,0.3,3.29
2022-05-27,22,85.7,0.4,3.49
2022-05-27,23,90.4,0,3.61
2022-05-27,24,92.8,0,3.67
2022-05-28,1,92.8,0,3.67
2022-05-28,2,91.2,5.2,3.63
2022-05-28,3,90,1.2,3.6
2022-05-28,4,88.82,0.7,3.57
2022-05-28,5,88.42,0.1,3.56
2022-05-28,6,87.25,0,3.53
2022-05-28,7,86.86,0,3.52
2022-05-28,8,86.08,0.1,3.5
2022-05-28,9,84.93,0.7,3.47
2022-05-28,10,84.54,4.9,3.46
2022-05-28,11,83.77,0,3.44
2022-05-28,12,83.39,1,3.43
2022-05-28,13,82.25,0.7,3.4
2022-05-28,14,81.5,0,3.38
2022-05-28,15,80.37,0,3.35
2022-05-28,16,79.25,,3.32
2022-05-28,17,78.51,2.7,3.3
2022-05-28,18,78.14,0,3.29
2022-05-28,19,79.62,0.7,3.33
2022-05-28,20,80.74,0,3.36
2022-05-28,21,82.25,0,3.4
2022-05-28,22,83.77,0,3.44
2022-05-28,23,81.87,0,3.39
2022-05-28,24,81.12,0,3.37
2022-05-29,1,80.37,0.7,3.35
2022-05-29,2,79.25,0,3.32
2022-05-29,3,78.88,0,3.31
2022-05-29,4,78.88,0.2,3.31
2022-05-29,5,79.25,0,3.32
2022-05-29,6,79.25,0,3.32
2022-05-29,7,80.74,0,3.36
2022-05-29,8,81.87,0.2,3.39
2022-05-29,9,82.63,0,3.41
2022-05-29,10,82.63,0.1,3.41
2022-05-29,11,81.87,0,3.39
2022-05-29,12,80.74,5.3,3.36
2022-05-29,13,79.62,0.6,3.33
2022-05-29,14,79.62,1,3.33
2022-05-29,15,80,5.3,3.34
2022-05-29,16,82.63,1.3,3.41
2022-05-29,17,87.25,0.3,3.53
2022-05-29,18,93.2,0.1,3.68
2022-05-29,19,98.52,0,3.81
2022-05-29,20,101.86,0,3.89
2022-05-29,21,103.13,0,3.92
2022-05-29,22,102.28,0,3.9
2022-05-29,23,100.6,0,3.86
2022-05-29,24,98.1,3.8,3.8
2022-05-30,1,95.23,,3.73
2022-05-30,2,92.8,0,3.67
2022-05-30,3,90.8,4.3,3.62
2022-05-30,4,88.42,16.4,3.56
2022-05-30,5,86.47,2.4,3.51
2022-05-30,6,84.16,6.3,3.45
2022-05-30,7,82.25,2.1,3.4
2022-05-30,8,80.37,7.3,3.35
2022-05-30,9,78.51,15.6,3.3
2022-05-30,10,76.67,0.1,3.25
2022-05-30,11,74.85,0.1,3.2
2022-05-30,12,73.05,6.6,3.15
2022-05-30,13,73.05,0,3.15
2022-05-30,14,73.05,0,3.15
2022-05-30,15,73.05,0.5,3.15
2022-05-30,16,74.85,0.2,3.2
2022-05-30,17,78.51,0,3.3
2022-05-30,18,84.16,0.6,3.45
2022-05-30,19,92.8,1.9,3.67
2022-05-30,20,101.02,6.4,3.87
2022-05-30,21,104.83,0.1,3.96
2022-05-30,22,106.55,0.6,4
2022-05-30,23,105.69,1.3,3.98
2022-05-30,24,105.26,0.1,3.97
2022-05-31,1,104.4,0,3.95
2022-05-31,2,104.4,0,3.95
2022-05-31,3,104.4,0,3.95
2022-05-31,4,106.98,0,4.01
2022-05-31,5,113.11,0,4.15
2022-05-31,6,119.87,0.2,4.3
2022-05-31,7,128.25,0,4.48
2022-05-31,8,136.41,0,4.65
2022-05-31,9,151.44,10.7,4.95
